Time	Vin
0.00842	1.00078
0.00843	1.00141
0.00843	1.00234
0.00844	1.00219
0.00844	0.999844
0.00844	1.00188
0.00845	1.00391
0.00845	1.00469
0.00846	1.00547
0.00846	1.00563
0.00846	1.00516
0.00847	1.00594
0.00847	1.00719
0.00848	1.00719
0.00848	1.00766
0.00848	1.00797
0.00849	1.00828
0.00849	1.00828
0.0085	1.00891
0.0085	1.00891
0.0085	1.00844
0.00851	1.00797
0.00851	1.01031
0.00852	1.01031
0.00852	1.01047
0.00852	1.01125
0.00853	1.01047
0.00853	1.01078
0.00854	1.01047
0.00854	1.01203
0.00854	1.01328
0.00855	1.01281
0.00855	1.01234
0.00856	1.01328
0.00856	1.0125
0.00856	1.01234
0.00857	1.015
0.00857	1.015
0.00858	1.01766
0.00858	1.01891
0.00858	1.01766
0.00859	1.01781
0.00859	1.01859
0.0086	1.01891
0.0086	1.01891
0.0086	1.01844
0.00861	1.01984
0.00861	1.02047
0.00862	1.02109
0.00862	1.02172
0.00862	1.02313
0.00863	1.02313
0.00863	1.02297
0.00864	1.02313
0.00864	1.02344
0.00864	1.02344
0.00865	1.02453
0.00865	1.02391
0.00866	1.02313
0.00866	1.02375
0.00866	1.02781
0.00867	1.0275
0.00867	1.02719
0.00868	1.02906
0.00868	1.03063
0.00868	1.03109
0.00869	1.03063
0.00869	1.03078
0.0087	1.03109
0.0087	1.03281
0.0087	1.03391
0.00871	1.03328
0.00871	1.03359
0.00872	1.03266
0.00872	1.03328
0.00872	1.03516
0.00873	1.03609
0.00873	1.03688
0.00874	1.03797
0.00874	1.03922
0.00874	1.04
0.00875	1.03922
0.00875	1.03797
0.00876	1.03844
0.00876	1.04
0.00876	1.04125
0.00877	1.04219
0.00877	1.04406
0.00878	1.04125
0.00878	1.04016
0.00878	1.04078
0.00879	1.04172
0.00879	1.04297
0.0088	1.0425
0.0088	1.04344
0.0088	1.04297
0.00881	1.04422
0.00881	1.04422
0.00882	1.04172
0.00882	1.04453
0.00882	1.04609
0.00883	1.04734
0.00883	1.04891
0.00884	1.04984
0.00884	1.04781
0.00884	1.04813
0.00885	1.04891
0.00885	1.04859
0.00886	1.0475
0.00886	1.04734
0.00886	1.04625
0.00887	1.0475
0.00887	1.04953
0.00888	1.04938
0.00888	1.05063
0.00888	1.05016
0.00889	1.05188
0.00889	1.05188
0.0089	1.05297
0.0089	1.05438
0.0089	1.05313
0.00891	1.05219
0.00891	1.05422
0.00892	1.05422
0.00892	1.05313
0.00892	1.05359
0.00893	1.05547
0.00893	1.05594
0.00894	1.05469
0.00894	1.05594
0.00894	1.05547
0.00895	1.05797
0.00895	1.05844
0.00896	1.05828
0.00896	1.05875
0.00896	1.05844
0.00897	1.06031
0.00897	1.06047
0.00898	1.06047
0.00898	1.05922
0.00898	1.06031
0.00899	1.06203
0.00899	1.06328
0.009	1.06313
0.009	1.06234
0.009	1.06328
0.00901	1.06453
0.00901	1.06531
0.00902	1.06359
0.00902	1.06516
0.00902	1.06578
0.00903	1.06734
0.00903	1.06859
0.00904	1.06922
0.00904	1.07047
0.00904	1.06969
0.00905	1.06984
0.00905	1.06984
0.00906	1.06891
0.00906	1.06891
0.00906	1.06688
0.00907	1.06719
0.00907	1.06891
0.00908	1.07016
0.00908	1.06984
0.00908	1.06984
0.00909	1.07047
0.00909	1.07094
0.0091	1.0725
0.0091	1.07266
0.0091	1.07188
0.00911	1.07172
0.00911	1.07375
0.00912	1.07375
0.00912	1.07391
0.00912	1.07656
0.00913	1.07672
0.00913	1.07875
0.00914	1.07984
0.00914	1.08109
0.00914	1.08109
0.00915	1.08188
0.00915	1.08234
0.00916	1.08344
0.00916	1.08609
0.00916	1.08641
0.00917	1.08594
0.00917	1.08672
0.00918	1.08688
0.00918	1.08719
0.00918	1.08594
0.00919	1.08563
0.00919	1.08766
0.0092	1.08969
0.0092	1.08969
0.0092	1.08891
0.00921	1.0875
0.00921	1.08922
0.00922	1.08969
0.00922	1.09172
0.00922	1.09016
0.00923	1.09125
0.00923	1.09203
0.00924	1.08969
0.00924	1.08969
0.00924	1.09125
0.00925	1.09281
0.00925	1.0925
0.00926	1.09156
0.00926	1.09172
0.00926	1.09156
0.00927	1.0925
0.00927	1.09422
0.00928	1.09484
0.00928	1.09656
0.00928	1.09828
0.00929	1.09781
0.00929	1.09734
0.0093	1.09813
0.0093	1.09891
0.0093	1.10063
0.00931	1.10234
0.00931	1.10438
0.00932	1.10297
0.00932	1.10297
0.00932	1.10063
0.00933	1.09766
0.00933	1.09938
0.00934	1.09984
0.00934	1.10109
0.00934	1.10266
0.00935	1.10375
0.00935	1.105
0.00936	1.10797
0.00936	1.10719
0.00936	1.105
0.00937	1.10625
0.00937	1.10781
0.00938	1.1075
0.00938	1.10953
0.00938	1.11047
0.00939	1.11031
0.00939	1.11
0.0094	1.11109
0.0094	1.11328
0.0094	1.11188
0.00941	1.11156
0.00941	1.11188
0.00942	1.11313
0.00942	1.11188
0.00942	1.11234
0.00943	1.11406
0.00943	1.11594
0.00944	1.11609
0.00944	1.11609
0.00944	1.11594
0.00945	1.11969
0.00945	1.12063
0.00946	1.12016
0.00946	1.11938
0.00946	1.11938
0.00947	1.11969
0.00947	1.12172
0.00948	1.12094
0.00948	1.12063
0.00948	1.12016
0.00949	1.12094
0.00949	1.12203
0.0095	1.12297
0.0095	1.12328
0.0095	1.12328
0.00951	1.12172
0.00951	1.12375
0.00952	1.125
0.00952	1.12625
0.00952	1.12609
0.00953	1.12609
0.00953	1.1275
0.00954	1.12875
0.00954	1.12859
0.00954	1.12734
0.00955	1.12781
0.00955	1.12734
0.00956	1.12781
0.00956	1.13016
0.00956	1.13109
0.00957	1.13391
0.00957	1.13234
0.00958	1.13438
0.00958	1.13594
0.00958	1.13625
0.00959	1.13563
0.00959	1.13563
0.0096	1.13688
0.0096	1.13719
0.0096	1.13563
0.00961	1.13563
0.00961	1.13594
0.00962	1.1375
0.00962	1.13719
0.00962	1.13688
0.00963	1.13672
0.00963	1.13719
0.00964	1.13828
0.00964	1.13953
0.00964	1.14094
0.00965	1.1425
0.00965	1.14078
0.00966	1.14047
0.00966	1.13922
0.00966	1.14281
0.00967	1.1425
0.00967	1.1425
0.00968	1.14453
0.00968	1.14813
0.00968	1.14859
0.00969	1.14703
0.00969	1.14703
0.0097	1.14656
0.0097	1.14734
0.0097	1.14766
0.00971	1.14938
0.00971	1.15016
0.00972	1.14969
0.00972	1.14891
0.00972	1.15094
0.00973	1.15219
0.00973	1.15141
0.00974	1.15188
0.00974	1.15109
0.00974	1.15016
0.00975	1.14781
0.00975	1.14844
0.00976	1.14906
0.00976	1.14859
0.00976	1.15016
0.00977	1.15188
0.00977	1.15172
0.00978	1.15469
0.00978	1.155
0.00978	1.15547
0.00979	1.15453
0.00979	1.15547
0.0098	1.15578
0.0098	1.15703
0.0098	1.15953
0.00981	1.16203
0.00981	1.16203
0.00982	1.16109
0.00982	1.16063
0.00982	1.15922
0.00983	1.16078
0.00983	1.15984
0.00984	1.15875
0.00984	1.15953
0.00984	1.16156
0.00985	1.16391
0.00985	1.16484
0.00986	1.16594
0.00986	1.16672
0.00986	1.16766
0.00987	1.16719
0.00987	1.16812
0.00988	1.16797
0.00988	1.16797
0.00988	1.16875
0.00989	1.16922
0.00989	1.16844
0.0099	1.17047
0.0099	1.17125
0.0099	1.17094
0.00991	1.17344
0.00991	1.17344
0.00992	1.17406
0.00992	1.17422
0.00992	1.17531
0.00993	1.17609
0.00993	1.17703
0.00994	1.17859
0.00994	1.18031
0.00994	1.18063
0.00995	1.18016
0.00995	1.17687
0.00996	1.17687
0.00996	1.1775
0.00996	1.17656
0.00997	1.17859
0.00997	1.17938
0.00998	1.17687
0.00998	1.17891
0.00998	1.17891
0.00999	1.17906
0.00999	1.17984
0.01	1.18063
0.01	1.18187
0.01	1.18141
0.01001	1.18359
0.01001	1.18219
0.01002	1.18547
0.01002	1.18766
0.01002	1.18844
0.01003	1.18844
0.01003	1.1875
0.01004	1.18797
0.01004	1.18828
0.01004	1.18875
0.01005	1.19125
0.01005	1.19031
0.01006	1.18922
0.01006	1.19203
0.01006	1.19125
0.01007	1.19078
0.01007	1.18875
0.01008	1.1875
0.01008	1.18828
0.01008	1.18969
0.01009	1.19125
0.01009	1.19109
0.0101	1.18969
0.0101	1.19125
0.0101	1.19109
0.01011	1.19172
0.01011	1.19453
0.01012	1.19484
0.01012	1.19437
0.01012	1.19578
0.01013	1.19531
0.01013	1.19641
0.01014	1.19609
0.01014	1.19656
0.01014	1.19719
0.01015	1.19844
0.01015	1.19766
0.01016	1.19922
0.01016	1.19859
0.01016	1.20094
0.01017	1.2025
0.01017	1.20297
0.01018	1.20391
0.01018	1.20531
0.01018	1.20859
0.01019	1.20828
0.01019	1.20625
0.0102	1.20578
0.0102	1.20734
0.0102	1.20547
0.01021	1.20547
0.01021	1.205
0.01022	1.20594
0.01022	1.20594
0.01022	1.20703
0.01023	1.20547
0.01023	1.2075
0.01024	1.20703
0.01024	1.2075
0.01024	1.20875
0.01025	1.21031
0.01025	1.21078
0.01026	1.21281
0.01026	1.21484
0.01026	1.21438
0.01027	1.21516
0.01027	1.21406
0.01028	1.21438
0.01028	1.21312
0.01028	1.21484
0.01029	1.21469
0.01029	1.21687
0.0103	1.21641
0.0103	1.21875
0.0103	1.21719
0.01031	1.21875
0.01031	1.21687
0.01032	1.21813
0.01032	1.21594
0.01032	1.2175
0.01033	1.21844
0.01033	1.22047
0.01034	1.21813
0.01034	1.21844
0.01034	1.21969
0.01035	1.22203
0.01035	1.2225
0.01036	1.225
0.01036	1.22422
0.01036	1.22359
0.01037	1.22562
0.01037	1.22484
0.01038	1.22656
0.01038	1.22625
0.01038	1.22969
0.01039	1.22984
0.01039	1.22969
0.0104	1.23031
0.0104	1.22938
0.0104	1.22859
0.01041	1.22984
0.01041	1.22984
0.01042	1.23016
0.01042	1.23141
0.01042	1.23391
0.01043	1.23375
0.01043	1.23344
0.01044	1.23422
0.01044	1.23469
0.01044	1.23594
0.01045	1.23391
0.01045	1.23547
0.01046	1.23719
0.01046	1.23641
0.01046	1.23641
0.01047	1.23703
0.01047	1.23844
0.01048	1.23781
0.01048	1.23641
0.01048	1.23828
0.01049	1.24031
0.01049	1.24078
0.0105	1.24109
0.0105	1.24078
0.0105	1.23953
0.01051	1.24109
0.01051	1.24156
0.01052	1.24203
0.01052	1.24125
0.01052	1.24031
0.01053	1.24031
0.01053	1.24125
0.01054	1.24281
0.01054	1.24516
0.01054	1.24531
0.01055	1.24563
0.01055	1.24531
0.01056	1.24656
0.01056	1.24797
0.01056	1.24719
0.01057	1.24812
0.01057	1.24938
0.01058	1.25141
0.01058	1.25266
0.01058	1.25266
0.01059	1.25047
0.01059	1.25141
0.0106	1.25219
0.0106	1.25344
0.0106	1.25203
0.01061	1.25141
0.01061	1.25266
0.01062	1.25297
0.01062	1.25297
0.01062	1.25422
0.01063	1.25547
0.01063	1.25578
0.01064	1.25531
0.01064	1.25453
0.01064	1.25609
0.01065	1.25703
0.01065	1.25672
0.01066	1.25531
0.01066	1.25781
0.01066	1.2575
0.01067	1.25703
0.01067	1.25703
0.01068	1.255
0.01068	1.25625
0.01068	1.25813
0.01069	1.25875
0.01069	1.25953
0.0107	1.26234
0.0107	1.26516
0.0107	1.26641
0.01071	1.26594
0.01071	1.26359
0.01072	1.26359
0.01072	1.26469
0.01072	1.26438
0.01073	1.26594
0.01073	1.26672
0.01074	1.26828
0.01074	1.26797
0.01074	1.26953
0.01075	1.26891
0.01075	1.26891
0.01076	1.26953
0.01076	1.26797
0.01076	1.26953
0.01077	1.27094
0.01077	1.26922
0.01078	1.27125
0.01078	1.27234
0.01078	1.2725
0.01079	1.27609
0.01079	1.27641
0.0108	1.27609
0.0108	1.27562
0.0108	1.27641
0.01081	1.27813
0.01081	1.27656
0.01082	1.27578
0.01082	1.27484
0.01082	1.27688
0.01083	1.27781
0.01083	1.27859
0.01084	1.27859
0.01084	1.27766
0.01084	1.28063
0.01085	1.28094
0.01085	1.27906
0.01086	1.28063
0.01086	1.28297
0.01086	1.28375
0.01087	1.28375
0.01087	1.28547
0.01088	1.285
0.01088	1.28578
0.01088	1.28516
0.01089	1.285
0.01089	1.28516
0.0109	1.28422
0.0109	1.28797
0.0109	1.28828
0.01091	1.28859
0.01091	1.29109
0.01092	1.29125
0.01092	1.29078
0.01092	1.29031
0.01093	1.29109
0.01093	1.29188
0.01094	1.29156
0.01094	1.28953
0.01094	1.29031
0.01095	1.29156
0.01095	1.29156
0.01096	1.29266
0.01096	1.29203
0.01096	1.29266
0.01097	1.29406
0.01097	1.29641
0.01098	1.29594
0.01098	1.29531
0.01098	1.29531
0.01099	1.29688
0.01099	1.29609
0.011	1.29688
0.011	1.29891
0.011	1.29969
0.01101	1.3
0.01101	1.29922
0.01102	1.30016
0.01102	1.29875
0.01102	1.29938
0.01103	1.29844
0.01103	1.29875
0.01104	1.30078
0.01104	1.3025
0.01104	1.3025
0.01105	1.30406
0.01105	1.30344
0.01106	1.30297
0.01106	1.30219
0.01106	1.30422
0.01107	1.305
0.01107	1.30531
0.01108	1.30484
0.01108	1.30687
0.01108	1.30703
0.01109	1.3075
0.01109	1.3075
0.0111	1.30703
0.0111	1.30578
0.0111	1.30484
0.01111	1.30625
0.01111	1.30906
0.01112	1.30953
0.01112	1.30813
0.01112	1.30734
0.01113	1.30813
0.01113	1.30813
0.01114	1.31016
0.01114	1.31234
0.01114	1.31438
0.01115	1.31359
0.01115	1.31516
0.01116	1.31672
0.01116	1.315
0.01116	1.31469
0.01117	1.31359
0.01117	1.31516
0.01118	1.31719
0.01118	1.31875
0.01118	1.31953
0.01119	1.32234
0.01119	1.32234
0.0112	1.32078
0.0112	1.32109
0.0112	1.32156
0.01121	1.32375
0.01121	1.32359
0.01122	1.32328
0.01122	1.32375
0.01122	1.32453
0.01123	1.32531
0.01123	1.32734
0.01124	1.32641
0.01124	1.32609
0.01124	1.32922
0.01125	1.32859
0.01125	1.32859
0.01126	1.32844
0.01126	1.32922
0.01126	1.32891
0.01127	1.32734
0.01127	1.32781
0.01128	1.32781
0.01128	1.32984
0.01128	1.33125
0.01129	1.33125
0.01129	1.33141
0.0113	1.33328
0.0113	1.33375
0.0113	1.33375
0.01131	1.33344
0.01131	1.33375
0.01132	1.33453
0.01132	1.33594
0.01132	1.33625
0.01133	1.33703
0.01133	1.33781
0.01134	1.33672
0.01134	1.33797
0.01134	1.33797
0.01135	1.33906
0.01135	1.34156
0.01136	1.34266
0.01136	1.34203
0.01136	1.34313
0.01137	1.34469
0.01137	1.34406
0.01138	1.34344
0.01138	1.34344
0.01138	1.34406
0.01139	1.34344
0.01139	1.34281
0.0114	1.34406
0.0114	1.34484
0.0114	1.34469
0.01141	1.34484
0.01141	1.34484
0.01142	1.34641
0.01142	1.34797
0.01142	1.34719
0.01143	1.34891
0.01143	1.35125
0.01144	1.34797
0.01144	1.34813
0.01144	1.34813
0.01145	1.35078
0.01145	1.35281
0.01146	1.35484
0.01146	1.35484
0.01146	1.35422
0.01147	1.35422
0.01147	1.35406
0.01148	1.35688
0.01148	1.355
0.01148	1.35422
0.01149	1.35609
0.01149	1.35766
0.0115	1.35703
0.0115	1.35734
0.0115	1.35781
0.01151	1.35781
0.01151	1.35984
0.01152	1.35906
0.01152	1.35938
0.01152	1.36063
0.01153	1.36188
0.01153	1.36391
0.01154	1.36422
0.01154	1.36469
0.01154	1.36469
0.01155	1.36313
0.01155	1.36437
0.01156	1.36344
0.01156	1.365
0.01156	1.36344
0.01157	1.36578
0.01157	1.36437
0.01158	1.36672
0.01158	1.36844
0.01158	1.36984
0.01159	1.36797
0.01159	1.36781
0.0116	1.36625
0.0116	1.3675
0.0116	1.3675
0.01161	1.36828
0.01161	1.37156
0.01162	1.37047
0.01162	1.36984
0.01162	1.36906
0.01163	1.36922
0.01163	1.37031
0.01164	1.37078
0.01164	1.37
0.01164	1.37031
0.01165	1.37391
0.01165	1.37406
0.01166	1.37563
0.01166	1.37531
0.01166	1.37531
0.01167	1.37328
0.01167	1.37453
0.01168	1.37438
0.01168	1.37563
0.01168	1.37453
0.01169	1.37484
0.01169	1.37453
0.0117	1.37516
0.0117	1.37734
0.0117	1.37719
0.01171	1.37766
0.01171	1.37938
0.01172	1.38063
0.01172	1.38141
0.01172	1.38125
0.01173	1.38094
0.01173	1.38203
0.01174	1.38203
0.01174	1.38406
0.01174	1.38422
0.01175	1.38453
0.01175	1.38656
0.01176	1.38609
0.01176	1.38531
0.01176	1.38672
0.01177	1.38781
0.01177	1.39016
0.01178	1.39156
0.01178	1.39188
0.01178	1.39141
0.01179	1.39109
0.01179	1.39109
0.0118	1.39109
0.0118	1.39141
0.0118	1.39109
0.01181	1.39156
0.01181	1.39313
0.01182	1.39281
0.01182	1.39391
0.01182	1.39266
0.01183	1.39281
0.01183	1.39344
0.01184	1.39484
0.01184	1.39438
0.01184	1.39672
0.01185	1.39594
0.01185	1.39719
0.01186	1.39641
0.01186	1.39625
0.01186	1.39719
0.01187	1.39844
0.01187	1.39844
0.01188	1.40047
0.01188	1.40203
0.01188	1.40172
0.01189	1.40094
0.01189	1.40094
0.0119	1.40078
0.0119	1.40437
0.0119	1.40406
0.01191	1.40453
0.01191	1.40578
0.01192	1.40609
0.01192	1.40734
0.01192	1.40703
0.01193	1.40844
0.01193	1.41063
0.01194	1.40984
0.01194	1.40984
0.01194	1.40891
0.01195	1.40766
0.01195	1.40859
0.01196	1.41063
0.01196	1.4125
0.01196	1.41141
0.01197	1.41188
0.01197	1.41375
0.01198	1.4125
0.01198	1.41344
0.01198	1.41297
0.01199	1.41312
0.01199	1.41375
0.012	1.41469
0.012	1.41391
0.012	1.41422
0.01201	1.41594
0.01201	1.41781
0.01202	1.41719
0.01202	1.41875
0.01202	1.41797
0.01203	1.41781
0.01203	1.42063
0.01204	1.41875
0.01204	1.41828
0.01204	1.41797
0.01205	1.41859
0.01205	1.42188
0.01206	1.42359
0.01206	1.42313
0.01206	1.42188
0.01207	1.42313
0.01207	1.42391
0.01208	1.42359
0.01208	1.42328
0.01208	1.42469
0.01209	1.42641
0.01209	1.42922
0.0121	1.42734
0.0121	1.42813
0.0121	1.43078
0.01211	1.43078
0.01211	1.43094
0.01212	1.43125
0.01212	1.43016
0.01212	1.43125
0.01213	1.43047
0.01213	1.42891
0.01214	1.43016
0.01214	1.43172
0.01214	1.43203
0.01215	1.43125
0.01215	1.43125
0.01216	1.43344
0.01216	1.43344
0.01216	1.43547
0.01217	1.43625
0.01217	1.435
0.01218	1.43625
0.01218	1.43703
0.01218	1.43734
0.01219	1.43781
0.01219	1.43906
0.0122	1.43938
0.0122	1.43984
0.0122	1.43891
0.01221	1.44031
0.01221	1.43953
0.01222	1.44016
0.01222	1.43906
0.01222	1.43906
0.01223	1.44094
0.01223	1.44141
0.01224	1.44297
0.01224	1.44313
0.01224	1.44313
0.01225	1.44188
0.01225	1.445
0.01226	1.44641
0.01226	1.44828
0.01226	1.44922
0.01227	1.44906
0.01227	1.45
0.01228	1.44844
0.01228	1.45047
0.01228	1.45
0.01229	1.44969
0.01229	1.44969
0.0123	1.45047
0.0123	1.45047
0.0123	1.45078
0.01231	1.45
0.01231	1.45031
0.01232	1.4525
0.01232	1.4525
0.01232	1.45328
0.01233	1.45484
0.01233	1.45656
0.01234	1.45688
0.01234	1.45734
0.01234	1.45531
0.01235	1.45641
0.01235	1.46047
0.01236	1.45859
0.01236	1.45734
0.01236	1.45938
0.01237	1.46063
0.01237	1.46047
0.01238	1.46047
0.01238	1.45969
0.01238	1.46125
0.01239	1.46266
0.01239	1.46422
0.0124	1.46422
0.0124	1.46422
0.0124	1.46547
0.01241	1.46531
0.01241	1.46531
0.01242	1.46672
0.01242	1.46734
0.01242	1.46828
0.01243	1.46828
0.01243	1.46875
0.01244	1.47109
0.01244	1.47078
0.01244	1.46938
0.01245	1.47187
0.01245	1.47187
0.01246	1.47078
0.01246	1.47156
0.01246	1.47
0.01247	1.47141
0.01247	1.47109
0.01248	1.47203
0.01248	1.47344
0.01248	1.47313
0.01249	1.47203
0.01249	1.47281
0.0125	1.47594
0.0125	1.47688
0.0125	1.47875
0.01251	1.4775
0.01251	1.47641
0.01252	1.47594
0.01252	1.47797
0.01252	1.47813
0.01253	1.47766
0.01253	1.47813
0.01254	1.47813
0.01254	1.47844
0.01254	1.47844
0.01255	1.47719
0.01255	1.47797
0.01256	1.47922
0.01256	1.47953
0.01256	1.48078
0.01257	1.48359
0.01257	1.48203
0.01258	1.4825
0.01258	1.48219
0.01258	1.48078
0.01259	1.48125
0.01259	1.48203
0.0126	1.48484
0.0126	1.48609
0.0126	1.48563
0.01261	1.48766
0.01261	1.48891
0.01262	1.49031
0.01262	1.49063
0.01262	1.49094
0.01263	1.49109
0.01263	1.49141
0.01264	1.49094
0.01264	1.49094
0.01264	1.49234
0.01265	1.49219
0.01265	1.49391
0.01266	1.49375
0.01266	1.49391
0.01266	1.49375
0.01267	1.49266
0.01267	1.49313
0.01268	1.49422
0.01268	1.49516
0.01268	1.49641
0.01269	1.49578
0.01269	1.49672
0.0127	1.49703
0.0127	1.49547
0.0127	1.49516
0.01271	1.495
0.01271	1.49625
0.01272	1.49516
0.01272	1.49719
0.01272	1.49906
0.01273	1.49906
0.01273	1.49906
0.01274	1.49984
0.01274	1.50188
0.01274	1.50109
0.01275	1.5025
0.01275	1.50312
0.01276	1.50438
0.01276	1.50391
0.01276	1.50234
0.01277	1.50438
0.01277	1.50438
0.01278	1.50391
0.01278	1.50438
0.01278	1.50406
0.01279	1.50531
0.01279	1.50594
0.0128	1.50719
0.0128	1.51016
0.0128	1.51016
0.01281	1.51266
0.01281	1.51344
0.01282	1.51344
0.01282	1.51344
0.01282	1.51469
0.01283	1.51406
0.01283	1.51328
0.01284	1.51297
0.01284	1.51375
0.01284	1.51578
0.01285	1.5175
0.01285	1.51875
0.01286	1.52031
0.01286	1.51906
0.01286	1.51984
0.01287	1.52016
0.01287	1.51938
0.01288	1.51938
0.01288	1.51781
0.01288	1.51813
0.01289	1.52062
0.01289	1.52109
0.0129	1.52234
0.0129	1.52281
0.0129	1.52188
0.01291	1.52188
0.01291	1.52281
0.01292	1.52313
0.01292	1.52188
0.01292	1.52266
0.01293	1.52469
0.01293	1.52469
0.01294	1.52438
0.01294	1.52391
0.01294	1.52547
0.01295	1.52766
0.01295	1.52875
0.01296	1.52641
0.01296	1.52844
0.01296	1.52844
0.01297	1.52766
0.01297	1.52875
0.01298	1.52797
0.01298	1.53172
0.01298	1.5325
0.01299	1.53359
0.01299	1.53359
0.013	1.53375
0.013	1.53203
0.013	1.53125
0.01301	1.53172
0.01301	1.53359
0.01302	1.53328
0.01302	1.53359
0.01302	1.53406
0.01303	1.53578
0.01303	1.53641
0.01304	1.53563
0.01304	1.53563
0.01304	1.53688
0.01305	1.53781
0.01305	1.53766
0.01306	1.53906
0.01306	1.53703
0.01306	1.53812
0.01307	1.53969
0.01307	1.54047
0.01308	1.53938
0.01308	1.54094
0.01308	1.53938
0.01309	1.53734
0.01309	1.53766
0.0131	1.53859
0.0131	1.53812
0.0131	1.53859
0.01311	1.53984
0.01311	1.54188
0.01312	1.54375
0.01312	1.54344
0.01312	1.54297
0.01313	1.545
0.01313	1.54656
0.01314	1.54594
0.01314	1.54453
0.01314	1.54672
0.01315	1.54672
0.01315	1.5475
0.01316	1.5475
0.01316	1.54828
0.01316	1.54984
0.01317	1.54922
0.01317	1.54828
0.01318	1.54875
0.01318	1.54922
0.01318	1.55
0.01319	1.55203
0.01319	1.55156
0.0132	1.55
0.0132	1.55078
0.0132	1.55391
0.01321	1.55359
0.01321	1.55469
0.01322	1.55641
0.01322	1.55766
0.01322	1.55594
0.01323	1.55719
0.01323	1.55672
0.01324	1.55734
0.01324	1.55938
0.01324	1.55922
0.01325	1.55969
0.01325	1.55875
0.01326	1.55844
0.01326	1.55938
0.01326	1.56
0.01327	1.56078
0.01327	1.56
0.01328	1.56203
0.01328	1.5625
0.01328	1.56281
0.01329	1.56141
0.01329	1.56281
0.0133	1.56125
0.0133	1.56281
0.0133	1.56328
0.01331	1.56547
0.01331	1.56625
0.01332	1.56547
0.01332	1.56453
0.01332	1.56484
0.01333	1.56625
0.01333	1.56656
0.01334	1.56656
0.01334	1.56813
0.01334	1.56937
0.01335	1.57063
0.01335	1.56906
0.01336	1.57188
0.01336	1.57391
0.01336	1.57391
0.01337	1.57313
0.01337	1.57297
0.01338	1.57359
0.01338	1.57266
0.01338	1.57391
0.01339	1.57516
0.01339	1.57516
0.0134	1.57547
0.0134	1.57625
0.0134	1.57516
0.01341	1.57797
0.01341	1.57766
0.01342	1.57922
0.01342	1.57844
0.01342	1.57703
0.01343	1.57672
0.01343	1.57641
0.01344	1.57875
0.01344	1.57906
0.01344	1.57953
0.01345	1.58
0.01345	1.58125
0.01346	1.58
0.01346	1.58156
0.01346	1.58172
0.01347	1.58156
0.01347	1.58234
0.01348	1.58125
0.01348	1.58328
0.01348	1.58453
0.01349	1.58609
0.01349	1.58688
0.0135	1.58578
0.0135	1.58578
0.0135	1.58766
0.01351	1.58781
0.01351	1.58859
0.01352	1.59016
0.01352	1.59141
0.01352	1.59141
0.01353	1.59016
0.01353	1.59094
0.01354	1.59187
0.01354	1.59047
0.01354	1.59266
0.01355	1.59375
0.01355	1.59297
0.01356	1.59297
0.01356	1.59734
0.01356	1.59656
0.01357	1.59703
0.01357	1.59656
0.01358	1.59547
0.01358	1.59594
0.01358	1.59734
0.01359	1.5975
0.01359	1.5975
0.0136	1.59797
0.0136	1.5975
0.0136	1.59672
0.01361	1.59734
0.01361	1.59828
0.01362	1.60031
0.01362	1.60062
0.01362	1.60266
0.01363	1.60234
0.01363	1.60188
0.01364	1.60188
0.01364	1.60234
0.01364	1.60344
0.01365	1.60562
0.01365	1.60609
0.01366	1.60609
0.01366	1.60594
0.01366	1.60469
0.01367	1.60516
0.01367	1.60562
0.01368	1.60609
0.01368	1.6075
0.01368	1.60844
0.01369	1.60813
0.01369	1.60766
0.0137	1.60891
0.0137	1.61016
0.0137	1.60969
0.01371	1.61016
0.01371	1.61172
0.01372	1.61125
0.01372	1.61156
0.01372	1.61219
0.01373	1.61328
0.01373	1.61297
0.01374	1.61219
0.01374	1.61328
0.01374	1.61484
0.01375	1.61609
0.01375	1.61578
0.01376	1.61531
0.01376	1.61453
0.01376	1.61453
0.01377	1.61688
0.01377	1.61859
0.01378	1.61859
0.01378	1.61938
0.01378	1.61906
0.01379	1.61891
0.01379	1.61859
0.0138	1.61969
0.0138	1.62016
0.0138	1.62094
0.01381	1.61984
0.01381	1.62063
0.01382	1.62109
0.01382	1.62219
0.01382	1.62422
0.01383	1.62438
0.01383	1.62391
0.01384	1.62344
0.01384	1.625
0.01384	1.62578
0.01385	1.62672
0.01385	1.62641
0.01386	1.62578
0.01386	1.62641
0.01386	1.62641
0.01387	1.62516
0.01387	1.62438
0.01388	1.62641
0.01388	1.62719
0.01388	1.62781
0.01389	1.62828
0.01389	1.62781
0.0139	1.62797
0.0139	1.62922
0.0139	1.62875
0.01391	1.62953
0.01391	1.63109
0.01392	1.63391
0.01392	1.63313
0.01392	1.63391
0.01393	1.63484
0.01393	1.63484
0.01394	1.63594
0.01394	1.63656
0.01394	1.63813
0.01395	1.63734
0.01395	1.63641
0.01396	1.63687
0.01396	1.63859
0.01396	1.63797
0.01397	1.63641
0.01397	1.63719
0.01398	1.63516
0.01398	1.63813
0.01398	1.63859
0.01399	1.63922
0.01399	1.64125
0.014	1.64172
0.014	1.64141
0.014	1.64344
0.01401	1.64422
0.01401	1.64406
0.01402	1.64328
0.01402	1.64531
0.01402	1.64422
0.01403	1.645
0.01403	1.645
0.01404	1.64469
